# EntrezGeneId,ABAGeneSymbol
66328,1700010M22Rik
66329,Susd3
66330,1700020L24Rik
66332,1700018B24Rik
66333,Aqp11
66335,Atp6v1c1
66336,Cenpp
66337,1700025K23Rik
66338,Cdrt4
66340,Psenen
66341,1700027M21Rik
66343,2300008B03Rik
66346,1700029P11Rik
66349,2310004L02Rik
66350,Pla2g12a
66352,Blzf1
66353,2310007A19Rik
66354,Snw1
66355,Gmpr
66356,2310008H09Rik
66357,2310008M10Rik
66358,2310004I24Rik
66359,2310005N03Rik
66361,Zfand1
66362,Exosc3
66365,2310015N07Rik
66366,Ergic3
66367,2310022A10Rik
66368,Rtcd1
66369,Dus2l
66371,2310010I16Rik
66373,Lsm5
66374,2310011J03Rik
66375,Dhrs7
66376,3100002L24Rik
66377,Ndufc1
66379,2310016M24Rik
66381,Rnf113a2
66383,Nifun
66384,Srp19
66385,Ppp1r7
66387,Nudt8
66388,Cutc
66390,2310042G06Rik
66392,Prlpk
66394,Nosip
66395,Ahnak
66396,Ccdc82
66397,Sar1b
66398,Commd5
66399,Tsfm
66400,Alkbh7
66401,Nudt2
66402,Sln
66403,Asf1a
66404,2410001C21Rik
66405,Mcts2
66407,Mrps15
66408,Aptx
66409,Rsl1d1
66410,Mterfd1
66411,Ckap1
66413,Psmd6
66414,Ndufa12
66416,Ndufa7
66419,Mrpl11
66420,Polr2e
66421,2410004B18Rik
66422,2410015N17Rik
66423,2410022L05Rik
66425,Pcp4l1
66427,Cyb5b
66431,1810049H13Rik
66432,Slc7a6os
66433,Chchd7
66437,Fis1
66438,Hamp2
66439,2010012O05Rik
66440,Cdc26
66441,2010012C16Rik
66442,Spbc25
66443,Tnfaip8l1
66445,Cyc1
66446,Exosc7
66447,Mgst3
66448,Mrpl20
66449,Magmas
66451,2610528J11Rik
66454,Nmnat1
66455,2610019P18Rik
66459,Pigy
66460,2610042O14Rik
66461,Ptpmt1
66462,2810428I15Rik
66464,Taf12
66467,Gtf2h5
66468,2810433K01Rik
66469,2810405K02Rik
66471,Anp32e
66473,Ctrb1
66475,Rps23
66477,Usmg5
66478,Cd99
66479,1700029F12Rik
66480,Rpl15
66481,Rps21
66482,Exoc2
66487,2010107H07Rik
66488,2010309E21Rik
66489,Rpl35
66492,Zmat2
66493,Mrpl51
66494,2610524G07Rik
66495,Ndufb3
66496,2700038C09Rik
66497,2610528E23Rik
66498,1500034J01Rik
66500,Slc30a7
66501,1700029H14Rik
66505,Zmynd11
66506,1810042K04Rik
66508,2400001E08Rik
66510,2500002L14Rik
66511,2500003M10Rik
66513,Map3k7ip1
66514,Asrgl1
66515,Cul7
66520,2610001J05Rik
66521,Rwdd1
66522,Pgpep1
66523,2810004N23Rik
66525,Timm50
66526,2210012G02Rik
66528,2210020M01Rik
66530,Ubxd1
66531,2310061C15Rik
66532,2210417D09Rik
66533,2310050C09Rik
66536,Nipsnap3a
66537,Pomp
66538,Rps19bp1
66540,3110001A13Rik
66548,Adamtsl5
66549,Aggf1
66552,2010106G01Rik
66556,Drap1
66557,Bpil1
66559,Metapl1
66561,2310042E22Rik
66566,2310079N02Rik
66568,2510027J23Rik
66569,Gdpd1
66570,Cenpm
66576,Uqcrh
66580,2610101J03Rik
66583,Exosc1
66585,Wdr57
66586,Crls1
66587,Fastk
66588,Cmpk
66589,Ube2v1
66590,Farsla
66591,Mad2l1bp
66592,Stoml2
66593,Diablo
66594,Uqcr
66595,Aste1
66596,Gtf3a
66597,Trim13
66598,3110001I22Rik
66599,Rdm1
66601,Tmigd1
66602,1700020I14Rik
66603,Sip1
66605,1700017N19Rik
66606,Lrrc57
66607,Ms4a4d
66609,Cryzl1
66610,Abi3
66611,Ribc1
66612,Ormdl3
66614,Gpatc4
66615,Atg4b
66616,Snx9
66617,2610205E22Rik
66618,2610209M04Rik
66622,5730410I19Rik
66624,Spcs2
66625,5730406M06Rik
66626,5730403B10Rik
66627,Ogfod2
66628,5730409G07Rik
66629,Golph3
66631,Hiatl1
66632,Atpbd4
66634,Mcm8
66637,5730449L18Rik
66640,5730446D14Rik
66641,5730470L24Rik
66642,Ctnnbl1
66643,Lix1
66645,Pspc1
66646,Rpe
66647,Ndnl2
66648,5730494M16Rik
66650,5730521E12Rik
66653,Brf2
66654,Tex12
66656,Eef1d
66658,Ccdc51
66659,Acp6
66660,Sltm
66661,Srp72
66662,5730577I03Rik
66663,Ube1dc1
66664,Tmem41a
66665,5730528L13Rik
66667,Hspbap1
66671,Ccnh
66673,Sorcs3
66674,6330409N04Rik
66676,Tmed7
66679,Rae1
66680,3230401D17Rik
66681,Pgm1
66682,Trappc5
66683,3526402H21Rik
66684,Tceal8
66686,Dcbld1
66687,Tbc1d15
66689,Btbd5
66690,4432406C05Rik
66691,Gapvd1
66694,Uqcrfs1
66695,Aspn
66696,4631426E05Rik
66700,Vps24
66701,Spryd4
66704,Rbm4b
66705,Dnase1l2
66706,4733401H18Rik
66707,4921504I05Rik
66708,Krtap3-2
66711,Sbds
66712,Spesp1
66713,Actr2
66714,4921524J17Rik
66715,4921515J06Rik
66716,4921510H08Rik
66717,Ccdc96
66719,4921522P10Rik
66720,Klhl10
66722,Spag16
66724,Map3k7ip3
66725,Lrrk2
66727,Hrasls5
66729,4921520G13Rik
66732,4921530L21Rik
66733,Kcng4
66734,Map1lc3a
66736,4921531G14Rik
66740,4931417E11Rik
66742,Cypt5
66743,4931406I20Rik
66745,Trpd52l3
66747,4933400A11Rik
66753,4933407N01Rik
66755,4933415F23Rik
66756,4933411K20Rik
66757,Deadc1
66758,Zfp474
66761,4933417A18Rik
66763,4933425L06Rik
66766,4933425O20Rik
66768,4933428G09Rik
66769,4933427E11Rik
66771,4933439F18Rik
66772,Asb17
66775,Ptplad2
66780,4933436I01Rik
66783,4933437N03Rik
66784,4933439F11Rik
66787,4933433P14Rik
66789,Alg14
66790,Grtp1
66793,Efcab1
66795,Atg10
66797,Cntnap2
66799,Ube2w
66801,Prkrip1
66805,Tspan1
66808,9030624G23Rik
66809,Krt20
66810,Rbm22
66811,9030623N16Rik
66812,Ppcdc
66813,Bcl2l14
66815,Ccdc109b
66816,Thap2
66817,Tmem170
66818,9130011J15Rik
66819,9130422G05Rik
66821,Bcs1l
66822,Fbxo25
66824,Pycard
66825,Rnf186
66826,Taz
66827,Ttc1
66830,Btbd14b
66832,Rshl2a
66834,Them2
66835,0610007N19Rik
66836,0610006I08Rik
66839,0610009O20Rik
66840,Wdr45l
66841,Etfdh
66844,Ormdl2
66845,Mrpl33
66847,Hint3
66848,Fuca2
66849,Ppp1r2
66853,Pnpla2
66854,Trim35
66855,Tcf25
66857,1100001H23Rik
66859,Slc16a9
66860,Tanc1
66861,Dnajc10
66863,Lztr1
66864,Clec14a
66865,Pmpca
66866,Nhlrc2
66867,Hmg20a
66868,Mfsd1
66869,1200003I07Rik
66870,Serbp1
66871,Cpne8
66873,1200009O22Rik
66874,1200014J11Rik
66875,1200016B10Rik
66877,Crnkl1
66878,Riok3
66880,Rsrc1
66881,Pcyox1
66882,Bzw1
66884,Appbp2
66885,Acadsb
66887,1300002A08Rik
66889,Rnf128
66890,Lman2
66892,Eif4e3
66894,Wwp2
66895,1300014I06Rik
66897,Narg1l
66898,Baiap2l1
66899,Fip1l1
66901,Proz
66902,Mtap
66904,Pccb
66905,M6prbp1
66910,1110004B13Rik
66911,Nudt16l1
66912,Bzw2
66913,Kdelr2
66914,Vps28
66915,Myeov2
66916,Ndufb7
66917,Chordc1
66921,Prpf38b
66922,Rras2
66923,Pb1
66925,Sdhd
66926,3300001M20Rik
66928,3110001D03Rik
66929,Asf1b
66930,Fank1
66931,1700010I14Rik
66932,Rexo1
66934,1700022L09Rik
66935,1700023B02Rik
66938,1700029G01Rik
66939,2310007F21Rik
66940,Scotin
66942,Ddx18
66943,Pqlc1
66945,Sdha
66948,Acad8
66949,Trim59
66950,2310028N02Rik
66952,2310030G06Rik
66953,Cdca7
66957,Serpinb11
66958,Txndc14
66959,Dusp26
66960,2310047O13Rik
66962,2310047B19Rik
66964,Golt1b
66966,Trit1
66967,Edem3
66968,2310076L09Rik
66970,Ssbp2
66971,Cdk5rap1
66972,Slc25a23
66973,Mrps18b
66975,2410002O22Rik
66976,2410002F23Rik
66977,Cdca1
66978,Luc7l
66979,Pole4
66980,Zdhhc6
66983,Ccdc16
66985,Rassf7
66988,Lap3
66989,Kctd20
66990,Tmem134
66994,1500031L02Rik
66995,Zcchc18
66996,Ceacam11
66997,Psmd12
66998,Psmd5
66999,Med28
67000,Prlpi
67003,Uqcrc2
67005,Polr3k
67006,1500009M05Rik
67008,1600012F09Rik
67009,Ttc23
67010,Rbm7
67011,Mettl6
67013,Oma1
67014,Mina
67015,Ccdc91
67016,Tbc1d2b
67017,2010011I20Rik
67019,Actr6
67020,Tmem88
67023,2010315L10Rik
67025,Rpl11
67026,Thap4
67027,Mkrn2
67028,2610002M06Rik
67030,Fancl
67031,Upf3a
67035,Dnajb4
67036,Mrpl45
67037,Pmf1
67038,2010109I03Rik
67039,2600011C06Rik
67040,Ddx17
67041,Oxct1
67042,Rabl4
67043,Syap1
67044,Higd2a
67045,Riok2
67046,Tbc1d7
67048,2610030H06Rik
67049,Pus3
67050,2610020O08Rik
67052,Kntc2
67053,Rpp14
67054,Paics
67057,Yaf2
67059,Gtpbp9
67062,2810402A17Rik
67063,2810432L12Rik
67064,Chmp1b
67065,Polr3d
67067,2010100O12Rik
67068,Dynlrb1
67070,Lsm14a
67071,Rps6ka6
67072,Cdc37l1
67073,Pi4k2b
67074,Mon2
67075,2610529C04Rik
67077,1700019N12Rik
67078,1700012G19Rik
67080,1700019D03Rik
67082,1700011H14Rik
67084,Ceacam14
67085,1700024G13Rik
67087,Ctnnbip1
67088,Cand2
67089,Psmc6
67091,Trappc6a
67092,Gatm
67095,Trak1
67096,Mmachc
67097,Rps10
67099,2310038H17Rik
67101,2310039H08Rik
67102,D16Ertd472e
67103,Ltb4dh
67105,1700034H14Rik
67106,Zbtb8os
67107,2900001A12Rik
67109,Zfp787
67111,Asahl
67115,Rpl14
67116,Cuedc2
67117,Dynlt3
67118,Bfar
67119,2510048L02Rik
67120,Ttc14
67121,Mastl
67122,Nrarp
67123,Ubap1
67124,2810416G20Rik
67125,Tspan31
67126,Atp5e
67128,Ube2g1
67130,Ndufa6
67131,Acbd4
67133,Gp2
67134,Nol5a
67135,2310021H06Rik
67136,Kbtbd4
67138,Herc5
67139,Mis12
67141,Fbxo5
67143,Ikzf5
67144,Lrrc40
67145,Tomm34
67148,2610204K14Rik
67149,2610200G18Rik
67150,Rnf141
67151,Psmd9
67153,Rnaseh2b
67154,Mtdh
67155,Smarca2
67157,2610301B20Rik
67160,Eef1g
67161,Sclt1
67163,2610204L23Rik
67164,2610209A20Rik
67166,Arl8b
67168,P2ry5
67169,Nradd
67171,Tmem77
67177,Cdt1
67178,Zmat5
67179,Ccdc25
67180,Yipf5
67181,Dullard
67182,Pdzk1ip1
67184,Ndufa13
67187,Zmynd19
67188,2700046G09Rik
67196,Ube2t
67197,Zcrb1
67198,2810022L02Rik
67199,Pfdn1
67200,Ccdc77
67201,2700085E05Rik
67203,Nde1
67204,Eif2s2
67205,Utp11l
67207,Lsm1
67210,Gatad1
67211,2810037C14Rik
67212,Mrpl55
67213,Cmtm6
67216,Mboat2
67217,2810055F11Rik
67219,Med18
67220,Plekho1
67222,Srfbp1
67223,2810430M08Rik
67224,Ixl
67225,Rnpc3
67226,Tmem19
67228,Wdr85
67229,Prpf18
67230,Zfp329
67231,Tbc1d20
67235,Zfp99
67236,2810452K22Rik
67238,2810453I06Rik
67239,Bxdc1
67241,Smc6
67242,Gemin6
67245,Peli1
67247,Mosc2
67249,Tbc1d19
67252,Cap2
67254,2900011O08Rik
67255,Zfp422
67260,Lass4
67261,2900005J15Rik
67263,Zswim6
67264,Ndufb8
67266,2900024C23Rik
67267,2900010M23Rik
67268,2900073G15Rik
67269,Agtpbp1
67270,D10Ertd322e
67272,Cmtm5
67273,Ndufa10
67276,Thex1
67278,2900092E17Rik
67279,Med31
67281,Rpl37
67282,Ccdc53
67283,Slc25a19
67285,Sdccag10
67286,Rabl5
67287,Parp6
67288,3110031B13Rik
67290,3110040N11Rik
67291,3110023B02Rik
67292,Pigc
67295,Rab3c
67296,Socs4
67298,Gprasp1
67299,Dock7
67300,Cltc
67304,3110070M22Rik
67305,Gpx7
67306,3110050N22Rik
67307,3110049J23Rik
67308,Mrpl46
67310,Prlpc2
67311,Nanp
67313,5730559C18Rik
67317,1700022I11Rik
67320,Iqcf4
67323,1700042G07Rik
67326,1700037H04Rik
67328,Lyzl1
67331,Atp8b3
67332,Snrpd3
67333,Stk35
67334,1700054O13Rik
67337,Cstf1
67338,Rffl
67340,1700052I22Rik
67343,1700065I17Rik
67344,Tctex1d1
67345,Herc4
67356,Tmco5
67358,1700093K21Rik
67365,Hdhd1a
67366,1810008K16Rik
67367,1810007M14Rik
67369,Qpctl
67370,Zfp606
67371,2410016F19Rik
67373,2210010C04Rik
67374,Jam2
67375,Qprt
67378,Bbs2
67379,Dedd2
67381,Med4
67382,Brd3
67383,2410127L17Rik
67384,Bag4
67387,Unc50
67388,1110008F13Rik
67389,C1qdc2
67390,Rnmtl1
67391,Fundc2
67392,4833420G17Rik
67393,Cxxc5
67395,4930403L05Rik
67397,Erp29
67398,Srpr
67399,Pdlim7
67402,Txndc8
67405,Nts
67407,Cylc1
67410,4930449I24Rik
67412,6330407J23Rik
67414,Mfn1
67416,Armcx2
67417,3230401I01Rik
67418,Ppil4
67419,3632451O06Rik
67420,Mlstd2
67422,Dhdds
67425,Eps8l1
67426,Cabc1
67427,Rps20
67429,Nudcd1
67430,4921536K21Rik
67432,0610010D20Rik
67433,Ccdc127
67434,5730557B15Rik
67437,Ssr3
67439,Xab2
67440,Papd1
67441,0610042E07Rik
67442,Retsat
67443,Map1lc3b
67444,Ilkap
67445,C1qtnf4
67446,0710001B24Rik
67448,Plxdc2
67451,Pkp2
67453,1200007B05Rik
67454,1200009F10Rik
67455,Klhl13
67456,Ergic2
67457,1200004M23Rik
67458,1200007D18Rik
67459,Nvl
67460,Decr1
67463,1200014M14Rik
67464,Entpd4
67465,Sf3a1
67466,Pdcl
67467,1200011I18Rik
67468,Mmd
67469,Abhd5
67470,Abcg8
67471,Gpatc1
67472,Mtfr1
67473,1300013J15Rik
67474,Snap29
67475,Ero1lb
67477,1300007F04Rik
67480,Ccdc49
67483,1700028P14Rik
67484,2310005P05Rik
67486,Polr3g
67487,Dhx40
67488,Calcoco1
67489,Ap4b1
67490,1810074P20Rik
67492,Anubl1
67493,Mett10d
67495,2010200O16Rik
67498,Kcnv1
67500,Ccar1
67501,Ccdc50
67503,1700001G17Rik
67504,Rnf151
67505,Prlpo
67507,1700019N19Rik
67509,1810063B07Rik
67510,Fam18b
67511,Tmed9
67512,Agpat2
67513,2610002J02Rik
67515,Ttc33
67516,Kctd4
67525,Trim62
67526,Atg12
67528,Nudt7
67529,Fgfr1op2
67530,Uqcrb
67532,Mfap1
67533,Ppfibp1
67534,Ttll4
67537,Glipr1l2
67538,Zswim3
67539,Dock6
67542,Cog6
67543,4932702K14Rik
67544,4932442K08Rik
67547,Slc39a8
67549,Gpr89
67552,H2afy3
67553,Gstcd
67554,Slc25a30
67555,4933434I20Rik
67556,Pigm
67557,Larp6
67561,Wdr48
67563,Narfl
67564,Tmem35
67568,Mrfap1
67569,Mgat4c
67571,4833425H18Rik
67573,Loxl4
67574,Glt28d1
67575,4930430A15Rik
67576,4930429B21Rik
67578,4930424G05Rik
67580,Lrrc18
67581,Tbc1d23
67582,Slc25a26
67586,Ubxd5
67588,Rnf41
67590,4930521E07Rik
67591,Ubl4b
67592,4930524B15Rik
67593,4930519G04Rik
67596,5830405N20Rik
67602,Necap1
67603,Dusp6
67604,1110007L15Rik
67605,Akt1s1
67606,1110018M03Rik
67607,2810426N06Rik
67608,Narf
67609,4930453N24Rik
67610,Rspry1
67615,Ube2r2
67618,Aasdhppt
67619,Nob1
67620,Lrp2bp
67621,2310026E23Rik
67622,1810057P16Rik
67623,Tm7sf3
67628,Anp32b
67629,Spbc24
67630,Samd8
67634,Ftmt
67636,4930469P12Rik
67637,4930470P17Rik
67638,4930483J18Rik
67640,4930465K10Rik
67642,4930515G01Rik
67645,4930511I11Rik
67646,4930522H14Rik
67648,4930542C12Rik
67652,Spaca1
67653,4930544G11Rik
67655,Ctdp1
67656,4930548H24Rik
67657,Rabl3
67659,4930563I02Rik
67661,Ift172
67663,4930549C01Rik
67664,Rnf125
67665,Dctn4
67666,Hapln3
67667,Alkbh8
67669,0610007P06Rik
67672,0610040B10Rik
67673,Tceb2
67674,0610038D11Rik
67675,Cuta
67676,Rpp21
67678,Lsm3
67680,Sdhb
67681,Mrpl18
67683,2610029G23Rik
67684,3300001P08Rik
67685,Dyx1c1
67686,1700011J10Rik
67687,1700011L22Rik
67689,Aldh3b1
67690,1700016G05Rik
67692,1700020N01Rik
67693,2310003F16Rik
67694,Ift74
67695,2310016E02Rik
67698,Tmem157
67701,Wfdc2
67702,Rnf149
67703,Kirrel3
67704,1810037I17Rik
67706,1810059G22Rik
67707,Mrpl24
67708,1810048J11Rik
67709,Reg4
67710,Polr2g
67711,Nsmce1
67712,Slc25a37
67713,Dnajc19
67715,2010106E10Rik
67717,Lipf
67719,2310057J18Rik
67722,4921517D21Rik
67723,4932415G12Rik
67724,Pop1
67725,Nudt13
67726,1810073G14Rik
67727,Stx17
67728,Dph2
67729,Mansc1
67731,Fbxo32
67732,4833421E05Rik
67733,Itgb3bp
67736,Ccdc130
67737,4930560E09Rik
67738,Ppid
67739,4930570C03Rik
67741,4930579F01Rik
67742,Samsn1
67745,4930583K01Rik
67747,Ribc2
67749,4930583H14Rik
67750,4930578I06Rik
67752,4930579J09Rik
67753,4930579C15Rik
67755,Ddx47
67758,Aadac
67759,5033414D02Rik
67760,Slc38a2
67763,Prpsap1
67767,Jagn1
67768,Hemk2
67769,Gpatc2
67770,5830433M19Rik
67771,Arpc5
67772,Chd8
67773,Myst1
67774,Loh12cr1
67775,Rtp4
67776,Loh11cr2a
67778,Zfp639
67781,Ilf2
67784,Plxnd1
67785,Zmym4
67788,6330577E15Rik
67789,Dalrd3
67790,Rab39b
67792,Rgs8
67797,6530403A03Rik
67800,Dgat2
67801,Pllp
67803,Limd2
67804,Snx2
67808,1200015A19Rik
67809,1200015F23Rik
67811,Poldip2
67812,Ubxd2
67815,Sec14l2
67819,Derl1
67821,Atp1b4
67824,Nmral1
67826,1110031B06Rik
67830,Rer1
67832,Bxdc2
67834,Idh3a
67836,1500041N16Rik
67838,Dnajb11
67839,Gpsm1
67840,Mrp63
67841,Atg3
67842,2610027L16Rik
67843,Slc35a4
67844,Rab32
67845,Zfp364
67846,Tmem39a
67847,Sncaip
67848,Ddx55
67849,Cdca5
67851,1700021F05Rik
67854,Slco6b1
67855,2300003P22Rik
67856,Echdc3
67857,Ppp6c
67859,2310002J15Rik
67860,S100a16
67861,2310005E10Rik
67862,2310033P09Rik
67863,Slc25a11
67864,Yipf4
67865,Rgs10
67866,Wfdc1
67867,Lrrc28
67868,Ela3
67869,Paip2
67870,2310057D15Rik
67871,Mrrf
67872,2410003A14Rik
67873,2410018C20Rik
67874,Rprm
67876,Coq10b
67877,Nat5
67878,Tmem33
67880,Dcxr
67881,1810034K20Rik
67883,Uxs1
67884,1810043G02Rik
67885,1500011K16Rik
67886,Camsap1l1
67887,Tmem66
67888,Tmem100
67889,Rbm18
67890,Ufm1
67891,Rpl4
67892,1810063B05Rik
67893,Tmem86a
67894,1810055E12Rik
67895,Ppa1
67896,Ccdc80
67897,Rnmt
67898,Pef1
67899,2010110K16Rik
67900,1700020C11Rik
67902,Sumf2
67903,Gipc1
67905,Ppm1m
67909,Galntl5
67911,Zfp169
67912,1600012H06Rik
67914,Coq9
67916,Ppap2b
67917,Zcchc3
67920,Rbm13
67921,Ube2f
67922,2510049I19Rik
67923,Tceb1
67926,Spert
67928,Abca14
67929,Ccdc70
67931,Serpini2
67932,1700129C05Rik
67933,Hcfc2
67936,Wdr55
67937,5330410G16Rik
67938,Mylc2b
67939,2010316F05Rik
67941,Rps27l
67943,Mesdc2
67944,1700025D03Rik
67946,Spata6
67948,Fbxo28
67949,Mki67ip
67951,Tubb6
67952,Tomm20
67955,Sugt1
67956,Setd8
67958,2610101N10Rik
67959,2410104I19Rik
67963,Npc2
67966,Zcchc10
67967,Pold3
67968,2410146L05Rik
67971,2700055K07Rik
67972,Atp2b1
67973,Mphosph10
67974,5730405I09Rik
67976,Trabd
67978,4432405B04Rik
67979,Atad1
67980,Gnpda2
67981,Hormad1
67986,4930413O22Rik
67988,Txndc10
67991,Btbd14a
67993,Nudt12
67994,Mrps11
67996,Sfrs6
67997,Ddx59
67998,1300010M03Rik
68001,1110004E09Rik
68002,1110058L19Rik
68010,Bambi
68011,Snrpg
68014,Zwilch
68015,Trap1
68016,2310039E09Rik
68017,Ftsj2
68018,Col4a3bp
68020,2810002N01Rik
68021,Bphl
68024,Hist1h2bc
68026,2810417H13Rik
68027,2810417M05Rik
68031,Rnf146
68032,Tmem85
68033,2810437L13Rik
68034,2900009I07Rik
68035,3100004P22Rik
68036,Zfp706
68037,2900093K20Rik
68038,3110023E09Rik
68039,Nmb
68040,Zfp593
68041,Mid1ip1
68043,2510005D08Rik
68044,2510006C20Rik
68045,2700060E02Rik
68046,2700062C07Rik
68047,E130307M08Rik
68048,Isg20l1
68050,6330407G11Rik
68051,Nutf2
68052,Rps13
68053,3110003A22Rik
68054,Serpina12
68055,Atp5s
68058,Chd1l
68059,Tm9sf2
68066,D11Ertd333e
68067,3010026O09Rik
68070,Pdzd2
68073,A930016P21Rik
68075,1520402A15Rik
68077,Gltscr2
68079,Pdcd2l
68080,Atpbd1c
68083,Pak1ip1
68087,Dcakd
68089,Arpc4
68090,Yif1a
68092,Ncbp2
68094,Smarcc2
68095,Ociad1
68097,Dynll2
68098,Rchy1
68099,6720467C03Rik
68106,Nt5c3l
68107,Cntd1
68108,9430008C03Rik
68112,Sdccag3
68114,Mum1
68115,9430016H08Rik
68117,9430083G14Rik
68118,9430023L20Rik
68119,Cmtm3
68121,Cep70
68126,Fahd2a
68127,B230217C12Rik
68133,Gcsh
68134,Upf3b
68135,Eif3s3
68137,Kdelr1
68140,Tigd2
68142,Inoc1
68145,Etaa1
68146,Arl13b
68147,Nola1
68149,Otub2
68151,Gpr177
68152,5830415L20Rik
68153,Gtf2e2
68159,Stx19
68166,Spire1
68169,A930038C07Rik
68170,B230118H07Rik
68171,D730048I06Rik
68172,4930517K11Rik
68175,4930591A17Rik
68176,6230427J02Rik
68177,Ebpl
68178,Cgnl1
68179,4930408G06Rik
68180,Hyi
68181,4930511N19Rik
68183,Bcas2
68184,Denr
68185,Chchd8
68187,4921533L14Rik
68188,Sympk
68189,5330431K02Rik
68190,5330426P16Rik
68192,Leprotl1
68193,Rpl24
68194,Ndufb4
68195,Rnaset2
68196,Hsbp1
68197,Ndufc2
68198,Ndufb2
68201,2810027O19Rik
68202,Ndufa5
68205,2900073H19Rik
68209,Rnaseh2c
68212,Tmbim4
68214,Gsto2
68215,2610510H03Rik
68219,Nudt21
68221,1700049M11Rik
68222,BC061039
68224,1700067P10Rik
68226,Efcab2
68229,AI846148
68231,1700113O17Rik
68232,1700120K04Rik
68234,2400009B08Rik
68235,2410066E13Rik
68236,2410116G06Rik
68239,Krt42
68240,Rpa3
68241,9530058B02Rik
68243,A930018P22Rik
68248,2410080I02Rik
68250,5730536A07Rik
68251,5430437P03Rik
68252,A030007L17Rik
68255,Tmem86b
68259,Ift80
68260,Trmt12
68262,Agpat4
68263,Pdhb
68265,Iqcf3
68267,Slc25a22
68268,Zdhhc21
68270,Lrrc50
68271,4930441O14Rik
68272,Rbm28
68273,Pomgnt1
68274,4930547C10Rik
68275,Rpa1
68276,Toe1
68277,2310057M21Rik
68278,Ddx39
68279,Mcoln2
68280,C330027G06Rik
68281,4930430F08Rik
68283,9530077C05Rik
68291,Mto1
68292,Stt3b
68294,0610009O03Rik
68295,0610011L14Rik
68298,2810406C15Rik
68299,Vps53
68303,9130005N14Rik
68304,Kdelc2
68307,4930558O21Rik
68310,Zmym1
68311,Lypd2
68312,Gstm7
68314,0610008F07Rik
68316,0610008C08Rik
68318,Aph1c
68323,Nudt22
68327,0610007P22Rik
68328,Rab13
68337,Crip2
68338,Golt1a
68339,0610010D24Rik
68342,Ndufb10
68344,Tmem174
68346,Sirt5
68347,0610011F06Rik
68348,Serpina1f
68349,Ndufs3
68350,0610009K11Rik
68352,0610012D14Rik
68355,2010204K13Rik
68364,0610030E20Rik
68365,Rab14
68366,Tmem129
68371,0610038K03Rik
68375,Ndufa8
68377,0610041G09Rik
68379,Ciz1
68385,Tlcd1
68393,Mogat1
68394,0610037D15Rik
68396,Cml4
68401,G6pc3
68404,Nrn1
68416,Sycn
68421,Lmbrd1
68423,Ankrd13d
68427,Slc39a13
68428,Steap3
68431,Fbxl15
68434,1010001N08Rik
68436,1100001I22Rik
68440,Dusp23
68441,Rraga
68444,Cyp2d13
68449,Tbc1d10b
68453,Gpihbp1
68458,Ppp1r14a
68460,Dhrs7c
68463,Mrpl14
68465,Adipor2
68468,Ly6g6c
68469,1110006G14Rik
68472,Tmem126b
68473,Mobkl1a
68475,Ssna1
68477,Rmnd5a
68479,Phf5a
68480,1110007C09Rik
68481,Mpzl1
68484,Krtap16-8
68487,1110007F12Rik
68490,Zfp579
68493,1110007M04Rik
68496,Tceal7
68497,1110018G07Rik
68498,Tspan11
68499,Mrpl53
68501,Nsmce2
68505,1110014N23Rik
68507,Ppfia4
68509,1110018H23Rik
68510,Ints1
68512,1110019J04Rik
68514,Efha1
68515,1110012N22Rik
68519,Eml1
68520,Zfyve21
68523,1110019N10Rik
68524,5730509C05Rik
68525,Evc2
68526,Gpr155
68527,1110017I16Rik
68531,1110020A21Rik
68533,Mphosph6
68537,Mrpl13
68539,Tmem109
68544,2310036O22Rik
68545,1110006O17Rik
68549,Sgol2
68550,1110002N22Rik
68552,1110003E01Rik
68553,1110001D15Rik
68556,Uckl1
68558,Ankra2
68559,Pdrg1
68563,Dpm3
68564,Nufip2
68565,Mrps18a
68566,Drd1ip
68567,Cgref1
68571,1110002L01Rik
68572,Ict1
68576,Hbxip
68581,Tmed10
68585,Rtn4
68588,Cthrc1
68591,Mocos
68592,Syf2
68598,Dnajc8
68603,Pmvk
68606,Ppm1f
68607,Serhl
68611,Mrpl28
68612,Ube2c
68614,Letmd1
68616,Gdpd3
68617,1110012J17Rik
68618,1110012L19Rik
68621,1110019K23Rik
68625,1110020C03Rik
68626,Elac2
68628,Fbxw9
68631,Cryl1
68632,Myct1
68634,Tm2d3
68636,Fahd1
68642,2810441K11Rik
68644,Abhd14a
68646,1110020G09Rik
68652,Map3k7ip2
68653,Samm50
68655,Fndc1
68659,1110032E23Rik
68662,Scgb3a1
68666,Svop
68667,Trpm4
68671,Pcyt2
68675,1110033M05Rik
68678,Smtnl1
68680,1110028A07Rik
68682,Slc44a2
68691,1110028C15Rik
68693,Hnrpul2
68695,Hddc3
68701,Dysfip1
68703,Rere
68705,Gtf2f2
68708,Rabl2a
68713,Ifitm1
68718,Rnf166
68721,1110032A03Rik
68723,Hrnr
68724,Arl8a
68728,Trp53inp2
68729,Trim37
68730,Dus1l
68731,1110032A13Rik
68732,Lrrc16
68734,1110034C04Rik
68735,Mrps18c
68736,1110034B05Rik
68737,Angel1
68738,Acss1
68742,1110032O16Rik
68743,Anln
68744,Zfp740
68750,Rreb1
68753,Mybphl
68755,Cgrrf1
68758,Abhd11
68760,Synpo2l
68764,1110049B09Rik
68767,ORF19
68770,Phtf2
68774,Ms4a6d
